schema_version,metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,source_status,ascertainment_scope,mortality_definition,estimate_basis,statistic,value,linkage_lower_value,linkage_upper_value,unit,numerator,denominator,comparison_n,status_flag,method_version,population_source,country_iso3,population_unit,population_extraction_date,population_basis,standard_population,suppression_status,disclosure_note,display_value
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,all,under_70,hospital_registered,hospital_only,not_applicable,observed,age_distribution,47.37406216505895,,,percent,442,933,,final,,,,,,,,none,No disclosure restriction identified.,47.374
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,130,,,count,650,,5,final,,,,,,,,none,No disclosure restriction identified.,130.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,all,age_70_plus,hospital_registered,hospital_only,not_applicable,observed,age_distribution,52.62593783494105,,,percent,491,933,,final,,,,,,,,none,No disclosure restriction identified.,52.626
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,monthly,2019_m10,2019-10-01,2019,10,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,62,,,count,62,,,final,,,,,,,,none,No disclosure restriction identified.,62.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,207,,,count,207,,,final,,,,,,,,none,No disclosure restriction identified.,207.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,59.6,,,count,298,,5,final,,,,,,,,none,No disclosure restriction identified.,59.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,84,,,count,84,,,final,,,,,,,,none,No disclosure restriction identified.,84.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,128.2,,,count,641,,5,final,,,,,,,,none,No disclosure restriction identified.,128.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,all,under_70,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,379.6,,,count,1898,,5,final,,,,,,,,none,No disclosure restriction identified.,379.600
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,221.1889796680387,,,rate_per_100000,622,281207.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,221.189
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,202,,,count,1010,,5,final,,,,,,,,none,No disclosure restriction identified.,202.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,239.4,,,count,1197,,5,final,,,,,,,,none,No disclosure restriction identified.,239.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,monthly,2019_m07,2019-07-01,2019,7,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,62,,,count,62,,,final,,,,,,,,none,No disclosure restriction identified.,62.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,55.8,,,count,279,,5,final,,,,,,,,none,No disclosure restriction identified.,55.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,monthly,2019_m11,2019-11-01,2019,11,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,68,,,count,68,,,final,,,,,,,,none,No disclosure restriction identified.,68.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,622,,,count,622,,,final,,,,,,,,none,No disclosure restriction identified.,622.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,311,,,count,311,,,final,,,,,,,,none,No disclosure restriction identified.,311.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,monthly,2019_m03,2019-03-01,2019,3,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,87,,,count,87,,,final,,,,,,,,none,No disclosure restriction identified.,87.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,73,,,count,73,,,final,,,,,,,,none,No disclosure restriction identified.,73.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,63.2,,,count,316,,5,final,,,,,,,,none,No disclosure restriction identified.,63.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,monthly,2019_m05,2019-05-01,2019,5,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,91,,,count,91,,,final,,,,,,,,none,No disclosure restriction identified.,91.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,133,,,count,133,,,final,,,,,,,,none,No disclosure restriction identified.,133.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,163,,,count,163,,,final,,,,,,,,none,No disclosure restriction identified.,163.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,108.2,,,count,541,,5,final,,,,,,,,none,No disclosure restriction identified.,108.200
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,48.55305466237942,,,percent,151,311,,final,,,,,,,,none,No disclosure restriction identified.,48.553
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,62.6,,,count,313,,5,final,,,,,,,,none,No disclosure restriction identified.,62.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,33,,,count,33,,,final,,,,,,,,none,No disclosure restriction identified.,33.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,470,,,count,470,,,final,,,,,,,,none,No disclosure restriction identified.,470.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,136,,,count,136,,,final,,,,,,,,none,No disclosure restriction identified.,136.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,103.150179146586,,,rate_per_100000,151,146388.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,103.150
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,36,,,count,36,,,final,,,,,,,,none,No disclosure restriction identified.,36.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,38,,,count,38,,,final,,,,,,,,none,No disclosure restriction identified.,38.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,321.0634715158636,,,rate_per_100000,470,146388.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,321.063
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,61,,,count,61,,,final,,,,,,,,none,No disclosure restriction identified.,61.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,44,,,count,44,,,final,,,,,,,,none,No disclosure restriction identified.,44.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,101.4,,,count,507,,5,final,,,,,,,,none,No disclosure restriction identified.,101.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,88,,,count,88,,,final,,,,,,,,none,No disclosure restriction identified.,88.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,50.37513397642015,,,percent,470,933,,final,,,,,,,,none,No disclosure restriction identified.,50.375
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,29.2,,,count,146,,5,final,,,,,,,,none,No disclosure restriction identified.,29.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,116,,,count,116,,,final,,,,,,,,none,No disclosure restriction identified.,116.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,100.2,,,count,501,,5,final,,,,,,,,none,No disclosure restriction identified.,100.200
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,female,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,121.3185372473241,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,121.319
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,72.2,,,count,361,,5,final,,,,,,,,none,No disclosure restriction identified.,72.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,98,,,count,98,,,final,,,,,,,,none,No disclosure restriction identified.,98.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,24.4,,,count,122,,5,final,,,,,,,,none,No disclosure restriction identified.,24.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,276.2,,,count,1381,,5,final,,,,,,,,none,No disclosure restriction identified.,276.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,65.59999999999999,,,count,328,,5,final,,,,,,,,none,No disclosure restriction identified.,65.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,28.4,,,count,142,,5,final,,,,,,,,none,No disclosure restriction identified.,28.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,319,,,count,319,,,final,,,,,,,,none,No disclosure restriction identified.,319.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,26.2,,,count,131,,5,final,,,,,,,,none,No disclosure restriction identified.,26.200
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,217.9132923692776,,,rate_per_100000,319,146388.5,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,217.913
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,124,,,count,124,,,final,,,,,,,,none,No disclosure restriction identified.,124.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,female,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,177.1788320095817,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,177.179
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,384.4,,,count,1922,,5,final,,,,,,,,none,No disclosure restriction identified.,384.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,91,,,count,455,,5,final,,,,,,,,none,No disclosure restriction identified.,91.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,94,,,count,94,,,final,,,,,,,,none,No disclosure restriction identified.,94.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,72,,,count,72,,,final,,,,,,,,none,No disclosure restriction identified.,72.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,75.8,,,count,379,,5,final,,,,,,,,none,No disclosure restriction identified.,75.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,151,,,count,151,,,final,,,,,,,,none,No disclosure restriction identified.,151.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,91.8,,,count,459,,5,final,,,,,,,,none,No disclosure restriction identified.,91.800
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,51.28617363344051,,,percent,319,622,,final,,,,,,,,none,No disclosure restriction identified.,51.286
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,female,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,55.86029476225758,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,55.860
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,35.2,,,count,176,,5,final,,,,,,,,none,No disclosure restriction identified.,35.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,29.6,,,count,148,,5,final,,,,,,,,none,No disclosure restriction identified.,29.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,463,,,count,463,,,final,,,,,,,,none,No disclosure restriction identified.,463.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,40,,,count,40,,,final,,,,,,,,none,No disclosure restriction identified.,40.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,male,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,83.10644976347328,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,83.106
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,41,,,count,41,,,final,,,,,,,,none,No disclosure restriction identified.,41.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,118.6776344580512,,,rate_per_100000,160,134819,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,118.678
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,160,,,count,160,,,final,,,,,,,,none,No disclosure restriction identified.,160.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,51.44694533762058,,,percent,160,311,,final,,,,,,,,none,No disclosure restriction identified.,51.447
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,101.8,,,count,509,,5,final,,,,,,,,none,No disclosure restriction identified.,101.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,107,,,count,107,,,final,,,,,,,,none,No disclosure restriction identified.,107.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,91,,,count,91,,,final,,,,,,,,none,No disclosure restriction identified.,91.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,31.6,,,count,158,,5,final,,,,,,,,none,No disclosure restriction identified.,31.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,62.6,,,count,313,,5,final,,,,,,,,none,No disclosure restriction identified.,62.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,61.2,,,count,306,,5,final,,,,,,,,none,No disclosure restriction identified.,61.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,379.4,,,count,1897,,5,final,,,,,,,,none,No disclosure restriction identified.,379.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,37,,,count,37,,,final,,,,,,,,none,No disclosure restriction identified.,37.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,male,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,235.4209176072368,,,rate_per_100000,,,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,235.421
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,89.40000000000001,,,count,447,,5,final,,,,,,,,none,No disclosure restriction identified.,89.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q4,2019-10-01,2019,10,4,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,57.8,,,count,289,,5,final,,,,,,,,none,No disclosure restriction identified.,57.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q1,2019-01-01,2019,1,1,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,128,,,count,128,,,final,,,,,,,,none,No disclosure restriction identified.,128.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,248.2,,,count,1241,,5,final,,,,,,,,none,No disclosure restriction identified.,248.200
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,343.4234047129855,,,rate_per_100000,463,134819,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,343.423
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,303,,,count,303,,,final,,,,,,,,none,No disclosure restriction identified.,303.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,48.71382636655949,,,percent,303,622,,final,,,,,,,,none,No disclosure restriction identified.,48.714
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,49.62486602357985,,,percent,463,933,,final,,,,,,,,none,No disclosure restriction identified.,49.625
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q3,2019-07-01,2019,7,3,1,all_cvd,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,115,,,count,115,,,final,,,,,,,,none,No disclosure restriction identified.,115.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2024_04,quarterly,2019_q2,2019-04-01,2019,4,2,1,heart,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,34.8,,,count,174,,5,final,,,,,,,,none,No disclosure restriction identified.,34.800
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2024_04,annual,2019,2019-01-01,2019,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,224.7457702549344,,,rate_per_100000,303,134819,,final,cvd_rates_v1_0_7,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,224.746
