schema_version,metric_id,release_id,period_type,period,period_start,period_year,period_month,period_quarter,period_complete,event_type,sex,age_group,source_status,ascertainment_scope,mortality_definition,estimate_basis,statistic,value,unit,numerator,denominator,linkage_lower_value,linkage_upper_value,ci_lower_value,ci_upper_value,ci_level,ci_method,comparison_n,status_flag,method_version,population_source,country_iso3,population_unit,population_extraction_date,population_basis,standard_population,suppression_status,disclosure_note,display_value
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,196.6561600657805,rate_per_100000,287,145940,,,174.5602050696742,220.7746211329303,95,poisson_exact_garwood,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,196.656
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,287,count,287,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,287.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,national_estimate,hospital_plus_dco,primary,estimated,annual_crude_rate,220.3091331616899,rate_per_100000,321.5191489361702,145940,207.6195696861724,261.8386136270198,196.8834096019114,245.7552130053799,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,220.309
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,52.75735294117647,percent,287,544,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,52.757
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,national_estimate,hospital_plus_dco,primary,estimated,annual_count,321.5191489361702,count,321.5191489361702,,303,382.1272727272727,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,321.519
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,114.0648390436048,rate_per_100000,,,,,100.7526552048015,129.4706125916578,95,fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,114.065
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,national_estimate,additional_dco,primary,estimated,annual_count,34.51914893617021,count,34.51914893617021,,16,95.12727272727273,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,34.519
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q1,2017-01-01,2017,1,1,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,68.59999999999999,count,343,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,68.600
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,age_standardised,national_estimate,hospital_plus_dco,primary,estimated,annual_age_standardised_rate,126.3073021975204,rate_per_100000,,,119.7393535232304,147.8024069497423,112.3806633092721,142.3075987677729,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,126.307
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,national_estimate,additional_dco,inclusive,estimated,annual_count,40.03802281368822,count,40.03802281368822,,18,110,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,40.038
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q2,2017-04-01,2017,4,2,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,58.8,count,294,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,58.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q4,2017-10-01,2017,10,4,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,82,count,82,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,82.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q4,2017-10-01,2017,10,4,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,64.2,count,321,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,64.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_count,327.0380228136882,count,327.0380228136882,,305,397,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,327.038
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q1,2017-01-01,2017,1,1,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,80,count,80,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,80.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q3,2017-07-01,2017,7,3,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,56,count,56,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,56.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,259.4,count,1297,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,259.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q2,2017-04-01,2017,4,2,1,stroke,female,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,69,count,69,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,69.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,age_standardised,national_estimate,hospital_plus_dco,primary,estimated,annual_age_standardised_rate,158.2538104068765,rate_per_100000,,,148.0097889402101,191.7796988432395,140.1244769064789,180.6286207764395,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,158.254
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,257,count,257,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,257.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q4,2017-10-01,2017,10,4,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,58.4,count,292,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,58.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q4,2017-10-01,2017,10,4,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,52,count,52,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,52.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,234.4,count,1172,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,234.400
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q2,2017-04-01,2017,4,2,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,58.6,count,293,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,58.600
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,national_estimate,hospital_plus_dco,primary,estimated,annual_crude_rate,217.1772160947696,rate_per_100000,291.5191489361702,134231,203.3807391735143,262.3293223825142,192.9597791512235,243.5932534700472,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,217.177
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,sex_distribution,47.24264705882353,percent,257,544,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,47.243
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,national_estimate,additional_dco,primary,estimated,annual_count,34.51914893617021,count,34.51914893617021,,16,95.12727272727271,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,34.519
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,age_standardised,national_estimate,hospital_plus_dco,inclusive,estimated,annual_age_standardised_rate,159.9749026285833,rate_per_100000,,,148.5174012355143,196.3479229240403,141.7486553383387,182.442654135,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,159.975
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q1,2017-01-01,2017,1,1,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,62.2,count,311,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,62.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_count,294.8136882129278,count,294.8136882129278,,274,360.8888888888889,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,294.814
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q3,2017-07-01,2017,7,3,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,69,count,69,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,69.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,national_estimate,additional_dco,inclusive,estimated,annual_count,37.81368821292776,count,37.81368821292776,,17,103.8888888888889,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,37.814
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q2,2017-04-01,2017,4,2,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,68,count,68,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,68.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_crude_rate,219.6315964366858,rate_per_100000,294.8136882129278,134231,204.1257235660913,268.8565896766685,195.2736427012568,246.1879152982432,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,219.632
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q3,2017-07-01,2017,7,3,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,55.2,count,276,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,55.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,national_estimate,hospital_plus_dco,primary,estimated,annual_count,291.5191489361702,count,291.5191489361702,,273,352.1272727272727,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,291.519
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,191.4609888922827,rate_per_100000,257,134231,,,168.7665241068944,216.356783639738,95,poisson_exact_garwood,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,191.461
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2017_q1,2017-01-01,2017,1,1,1,stroke,male,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,68,count,68,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,68.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2017,2017-01-01,2017,,,1,stroke,male,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,139.1592556877592,rate_per_100000,,,,,122.2898584175618,160.3094539305315,95,fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,139.159
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,national_estimate,additional_dco,primary,estimated,annual_count,109.9826589595375,count,109.9826589595375,,53,239,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,109.983
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m05,2018-05-01,2018,5,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,77,count,77,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,77.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,national_estimate,hospital_plus_dco,primary,estimated,annual_crude_rate,326.6648946012128,rate_per_100000,916.9826589595375,280710.5,306.3654548012989,372.625890374603,305.8611386130679,348.5111886525659,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,326.665
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m12,2018-12-01,2018,12,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,50,count,50,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,50.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m03,2018-03-01,2018,3,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,74,count,74,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,74.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,age_70_plus,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,372.4,count,1862,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,372.400
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_crude_rate,287.4847930519165,rate_per_100000,807,280710.5,,,267.9896058206801,308.0232712188226,95,poisson_exact_garwood,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,287.485
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,national_estimate,additional_dco,inclusive,estimated,annual_count,145.7966101694915,count,145.7966101694915,,68,338.0000000000001,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,145.797
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_count,807,count,807,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,807.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m08,2018-08-01,2018,8,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,67,count,67,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,67.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m07,2018-07-01,2018,7,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,65,count,65,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,65.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m01,2018-01-01,2018,1,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,69,count,69,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,69.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_crude_rate,339.4232172182699,rate_per_100000,952.7966101694915,280710.5,311.709038315275,407.8935415668456,318.2104915588284,361.6782642967902,95,conditional_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,339.423
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,180.2,count,901,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,180.200
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m04,2018-04-01,2018,4,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,83,count,83,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,83.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,age_70_plus,hospital_registered,hospital_only,not_applicable,observed,age_distribution,50.06195786864932,percent,404,807,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,50.062
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,741.8,count,3709,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,741.800
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,national_estimate,hospital_plus_dco,inclusive,estimated,annual_count,952.7966101694915,count,952.7966101694915,,875,1145,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,952.797
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2018_q3,2018-07-01,2018,7,3,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,189,count,189,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,189.000
bnr_cvd_public_metric_v2,CVD-BURDEN-002,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,under_70,hospital_registered,hospital_only,not_applicable,observed,age_distribution,49.93804213135068,percent,403,807,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,49.938
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,under_70,hospital_registered,hospital_only,not_applicable,observed,annual_count,403,count,403,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,403.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,173,count,865,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,173.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2018_q2,2018-04-01,2018,4,2,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,222,count,222,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,222.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,age_70_plus,hospital_registered,hospital_only,not_applicable,observed,annual_count,404,count,404,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,404.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m02,2018-02-01,2018,2,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,69,count,69,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,69.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2018_q1,2018-01-01,2018,1,1,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,212,count,212,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,212.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,all,national_estimate,hospital_plus_dco,primary,estimated,annual_count,916.9826589595375,count,916.9826589595375,,860,1046,,,,,,final,cvd_rates_v1_1_0,not_applicable,BRB,not_applicable,not_applicable,not_applicable,not_applicable,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,916.983
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,under_70,hospital_registered,hospital_only,not_applicable,observed,annual_previous_5yr_mean,368.6,count,1843,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,368.600
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,age_standardised,national_estimate,hospital_plus_dco,inclusive,estimated,annual_age_standardised_rate,216.257385912277,rate_per_100000,,,199.9519969975165,256.5412879369792,202.4083536232062,231.1456962328416,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,216.257
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,189,count,945,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,189.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m06,2018-06-01,2018,6,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,62,count,62,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,62.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m10,2018-10-01,2018,10,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,55,count,55,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,55.000
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2018_q4,2018-10-01,2018,10,4,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_count,184,count,184,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,184.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,age_standardised,hospital_registered,hospital_only,not_applicable,observed,annual_age_standardised_rate,185.6998792794296,rate_per_100000,,,,,172.7799191133516,199.6695219678675,95,fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,No disclosure restriction identified.,185.700
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m09,2018-09-01,2018,9,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,57,count,57,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,57.000
bnr_cvd_public_metric_v2,CVD-INCIDENCE-001,cvd_2026_01,annual,2018,2018-01-01,2018,,,1,all_cvd,all,age_standardised,national_estimate,hospital_plus_dco,primary,estimated,annual_age_standardised_rate,209.01481245237,rate_per_100000,,,196.9352091928521,236.3648575682596,195.3697986200158,223.701997293308,95,conditional_fay_feuer_gamma,,final,cvd_rates_v1_1_0,UN_WPP_2024,BRB,persons,2026-08-26,historical_estimate,WHO_WORLD_2000_2025,none,Approved national aggregate DCO estimate; individual linkage information remains protected.,209.015
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,quarterly,2018_q1,2018-01-01,2018,1,1,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,quarterly_same_quarter_previous_5yr_mean,199.6,count,998,,,,,,,,5,final,,,,,,,,none,No disclosure restriction identified.,199.600
bnr_cvd_public_metric_v2,CVD-BURDEN-001,cvd_2026_01,monthly,2018_m11,2018-11-01,2018,11,,1,all_cvd,all,all,hospital_registered,hospital_only,not_applicable,observed,monthly_count,79,count,79,,,,,,,,,final,,,,,,,,none,No disclosure restriction identified.,79.000
